case_id,id_unico,declaracion,serie,query,nandina_ref,partida_ref,sub_partida_ref,clase_ref,reference_code_in_corpus,rank_ref,position_bucket,coverage_class,retrieved_count,top1_code,top1_score,mrr_at_100_contribution,mrr_at_200_contribution,method,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_100,hit_recall_200,exact_at_100,hs6_at_100,hs4_at_100,chapter_at_100,exact_at_200,hs6_at_200,hs4_at_200,chapter_at_200
DA-EVAL-V02-00724,118-2026-10-120519-00-47,,,"EJE DE CRUZ DE EJE DE TRANSMIS, S/M, S/M 2214-00180 EJE DE CRUZ DE EJE DE TRANSMISIÓN REPUESTO PARA BUSES, UTILIZADO EN EL EJE CARDÁN PARA CONECTAR LA CAJA DE CAMBIOS CON EL DI METAL",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6948988437652588,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00725,118-2026-10-120519-00-53,,,"EJE DE CRUZ, S/M, S/M 2403-01166 EJE DE CRUZ REPUESTO PARA BUSES, UTILIZADO EN EL EJE CARDÁN PARA CONECTAR LA CAJA DE CAMBIOS CON EL DI METAL",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7080944776535034,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00726,118-2026-10-120519-00-56,,,"CONJUNTO DE AMORTIGUADOR, S/M, S/M 2905-00482 CONJUNTO DE AMORTIGUADOR REPUESTO PARA BUSES, COMPONENTE INTEGRAL DE LA SUSPENSIÓN AUTOMOTRIZ QUE INCLUYE EL AMORTI METAL",87088020,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7065876126289368,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00727,118-2026-10-120519-00-57,,,"BUJE DE EXTREMO DE BARRA ESTAB, S/M, S/M 2906-00528 BUJE DE EXTREMO DE BARRA ESTABILIZADORA DELANTERA REPUESTO PARA BUSES, PIEZA CILÍNDRICA DE METAL, GOMA O POLIURETANO QUE ACTÚA COMO COJINETE METAL CAUCHO",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6994554996490479,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00728,118-2026-10-120519-00-58,,,"BUJE DE BALLESTA, S/M, S/M 2912-00276 BUJE DE BALLESTA REPUESTO PARA BUSES, PIEZA CILÍNDRICA DE METAL, GOMA O POLIURETANO QUE ACTÚA COMO COJINETE METAL CAUCHO",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7054327726364136,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00729,118-2026-10-120519-00-59,,,"BUJE DE BALLESTA, S/M, S/M 2912-04255 BUJE DE BALLESTA REPUESTO PARA BUSES, PIEZA CILÍNDRICA DE METAL, GOMA O POLIURETANO QUE ACTÚA COMO COJINETE METAL CAUCHO",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7054327726364136,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00730,118-2026-10-120519-00-60,,,"BUJE, BARRA ESTABILIZADORA, D=, S/M, S/M 2935-00239 BUJE, BARRA ESTABILIZADORA, D=50*D=16, L=47 REPUESTO PARA BUSES, PIEZA CILÍNDRICA DE METAL, GOMA O POLIURETANO QUE ACTÚA COMO COJINETE METAL CAUCHO",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29189920,0.6023787260055542,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00731,118-2026-10-120519-00-68,,,"TANQUE DE ACEITE DE DIRECCIÓN, S/M, S/M 3408-00494 TANQUE DE ACEITE DE DIRECCIÓN REPUESTO PARA BUSES, ES UN CONTENEDOR VITAL DEL SISTEMA DE DIRECCIÓN ASISTIDA QUE ALMACENA PLASTICO",87089399,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6952129602432251,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00732,118-2026-10-120519-00-69,,,"CABEZA DE BOLA DE BARRA RECTA, S/M, S/M 3422-00559 CABEZA DE BOLA DE BARRA RECTA REPUESTO PARA BUSES, JUNTA ESFÉRICA ESENCIAL EN LA SUSPENSIÓN Y DIRECCIÓN AUTOMOTRIZ METAL",87089939,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6951489448547363,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00733,118-2026-10-120519-00-7,,,"TAPA DE DEPÓSITO DE COMBUSTIBL, S/M, S/M 1101-06085 TAPA DE DEPÓSITO DE COMBUSTIBLE, SUPERFICIE CURVA, ROSCA COMPLETA REPUESTO PARA BUSES, TAPA DEPOSITO COMBUSTIBLE PLASTICO",87089399,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6818743944168091,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00734,118-2026-10-120519-00-72,,,"SILENCIADOR PARA FRENO, SECADO, S/M, S/M 3506-02489 SILENCIADOR PARA FRENO, SECADOR, TIPO CONEXIÓN RÁPIDA, WABCO REPUESTO PARA BUSES, SECADOR AIRE PLASTICO",87089399,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6932064294815063,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00735,118-2026-10-120519-00-79,,,"PASTILLA DE FRENO TRASERO, S/M, S/M 3552-00365 PASTILLA DE FRENO TRASERO REPUESTO PARA BUSES, SE ENCARGAN DE CREAR FRICCIÓN CON LOS DISCOS DE FRENO, LO QUE PERMITE METAL",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7090157270431519,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00736,118-2026-10-120519-00-80,,,"BRAZO DE REGULACIÓN AUTOMÁTICA, S/M, S/M 3554-00614 BRAZO DE REGULACIÓN AUTOMÁTICA TRASERO REPUESTO PARA BUSES, COMPONENTE MECÁNICO DE SEGURIDAD EN SISTEMAS DE FRENOS DE AIRE METAL",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7137588262557983,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00737,118-2026-10-120519-00-81,,,"ECU, S/M, S/M 3610-00392 ECU REPUESTO PARA BUSES, UNIDAD DE CONTROL DEL MOTOR O ELECTRÓNICO PLASTICO METAL",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7445296049118042,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00738,118-2026-10-120519-00-91,,,"REGULADOR DE TENSIÓN DEL GENER, S/M, S/M 3701-03241 REGULADOR DE TENSIÓN DEL GENERADOR REPUESTO PARA BUSES, COMPONENTE ELECTRÓNICO CRUCIAL QUE MANTIENE UN VOLTAJE DE SALIDA CONS PLASTICO METAL",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6848044395446777,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00739,118-2026-10-128946-00-1,,,"CUBIERTA INFERIOR DE NEBLINERO,OEM,BJ4269, CUBIERTA INFERIOR DE NEBLINERO RH BJ4269 MATERIAL:FIBRA DE VIDRIO,MEDIDAS:35 X 15 X 10 CM USO: CUBRIR ESTETICAMENTE EL FARO NEBLINERO H4831012201A0",87082920,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.5560588836669922,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00740,118-2026-10-128946-00-10,,,"BOLSA DE AIRE POSTERIOR DE CABINA,OEM,BJ4269, BOLSA DE AIRE POSTERIOR DE CABINA BJ4269 MATERIAL:HIERRO,MEDIDAS:35 X 10 X 10 CM USO: AMORTIGUAR LAS VIBRACIONES DE LA CABINA H4502B01015A0",87089500,8708,870895,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,28418000,0.5577069520950317,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00741,118-2026-10-128946-00-16,,,"BOCINA DELANTERA DE BARRA,OEM,BJ4269, BOCINA DELANTERA DE BARRA ESTABILIZADORA EST-A MATERIAL:HIERRO , MEDIDAS:9 X 9 X 8 CM USO: AMORTIGUAR LA BARRA H4502A01025A0",87088090,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,71039910,0.6109876036643982,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00742,118-2026-10-128946-00-17,,,"BOCINA POSTERIOR DE BARRA,OEM,BJ4269, BOCINA POSTERIOR DE BARRA CENTRAL //BJ4269 MATERIAL:HIERRO ,MEDIDAS:9 X 9 X 8 CM USO: AMORTIGUAR LA BARRA H450200000016",87088090,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,71039910,0.5913400650024414,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00743,118-2026-10-128946-00-18,,,"MANIJA EXTERIOR DE PUERTA,OEM,BJ4269, MANIJA EXTERIOR DE PUERTA LH EST-A MATERIAL:PLASTICO ,MEDIDAS:25 X 15 X 5 CM USO: ABRIR LA PUERTA H4610150005A0",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.5736854076385498,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00744,118-2026-10-128946-00-19,,,"MANIJA EXTERIOR DE PUERTA,OEM,BJ4269, MANIJA EXTERIOR DE PUERTA RH EST-A MATERIAL:PLASTICO ,MEDIDAS:25 X 15 X 5 CM USO: ABRIR LA PUERTA H4610150006A0",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.572118878364563,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00745,118-2026-10-128946-00-2,,,"CUBIERTA INFERIOR DE NEBLINERO,OEM,BJ4269, CUBIERTA INFERIOR DE NEBLINERO LH BJ4269 MATERIAL:FIBRA DE VIDRIO,MEDIDAS:35 X 15 X 10 CM USO: CUBRIR ESTETICAMENTE EL FARO NEBLINERO H4831012101A0",87082920,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,28418000,0.5537872314453125,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00746,118-2026-10-128946-00-20,,,"BARRA EN V DE SUSPENSION DE CABINA,OEM,BJ4269, BARRA EN V DE SUSPENSION DE CABINA POSTERIOR BJ4269 MATERIAL:HIERRO ,MEDIDAS:80 X 90 X 15 CM USO: TEMPLAR EL CHASIS H4295121201A0",87088090,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,91091000,0.564871609210968,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00747,118-2026-10-128946-00-21,,,"AMORTIGUADOR DE CAPOT,OEM,BJ4269, AMORTIGUADOR DE CAPOT LH BJ4269 MATERIAL:HIERRO ,MEDIDAS: 60 X 4 X 4 CM USO: AMORTIGUAR LAS VIBRACIONES DEL CAPOT H4531050302A0",87088090,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,71039910,0.5630127787590027,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00748,118-2026-10-128946-00-22,,,"AMORTIGUADOR DE CAPOT,OEM,BJ4269, AMORTIGUADOR DE CAPOT RH BJ4269 MATERIAL:HIERRO ,MEDIDAS: 60 X 4 X 4 CM USO: AMORTIGUAR LAS VIBRACIONES DEL CAPOT H4531050402A0",87088090,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,91019100,0.5602620840072632,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00749,118-2026-10-128946-00-23,,,"CINTA DE TIMON,OEM,BJ4269, CINTA DE TIMON X5000 MATERIAL:PLASTICO,MEDIDAS:10 X 10 X 5 CM USO: MANTENER LA CONEXIÓN ELECTRICA CON LA VOLANTE DZ97189460595",87089400,8708,870894,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,28418000,0.5882173776626587,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00750,118-2026-10-128946-00-27,,,"SECADOR DE VALVULA COMPLETO,OEM,BJ4269, SECADOR DE VALVULA COMPLETO DE 4 VIAS BJ4269 METERIA: ALUMINIO , MEDIDA: 30 X 30 X 20 CM ELIMINAR LAS IMPUREZAS DEL AIRE COMPRIMIDO H4356F02023A0",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,90152020,0.5990405082702637,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00751,118-2026-10-128946-00-28,,,"PLATO DE EMBRAGUE ZF AUTOMATICO,OEM,BJ4269, PLATO DE EMBRAGUE ZF AUTOMATICO BJ4269 METERIA: ACERO AL CARBONO, MEDIDA: 44 X 44 X 11 CM PRESIONAR EL DISCO DE EMBRAGUE CONTRA LA VOLANTE DEL MOTOR H4161020100A0",87089391,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6041061282157898,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00752,118-2026-10-128946-00-29,,,"DISCO DE EMBRAGUE ZF,OEM,BJ4269, DISCO DE EMBRAGUE ZF BJ4269 METERIA: ACERO AL CARBONO, MEDIDA: 44 X 44 X 5 CM CONECTA O DESCONECTA EL GIRO DEL MOTOR CON LA TRANSMISIÓN H4161030100A0",87089391,8708,870893,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.5857279896736145,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00753,118-2026-10-128946-00-30,,,"AMORTIGUADOR DELANTERO,OEM,BJ4269, AMORTIGUADOR DELANTERO BJ4269 METERIA: HIERRO, MEDIDA: 65 X 10 X 10 CM ABSORBE LA ENERGIA DE LOS IMPACTOS PRODUCIDOS POR LAS IRREGULARIZADES DE LA CARRETERA H4292070103A0",87088020,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,91051100,0.5762220621109009,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00754,118-2026-10-128946-00-31,,,"TAPA INFERIOR DE TANQUE,OEM,BJ4269, TAPA INFERIOR DE TANQUE DE REFRIGERANTE BJ4269 METERIA: PLASTICO, MEDIDA: 5 X 5 X 4 CM ASEGURAR EL TANQUE DE REFRIGERANTE DE FUGAS H4130610002A0",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,90152020,0.5937303900718689,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00755,118-2026-10-128946-00-32,,,"TAPA LATERAL DE TANQUE,OEM,BJ4269, TAPA LATERAL DE TANQUE DE REFRIGERANTE BJ4269 METERIA: PLASTICO, MEDIDA: 5 X 5 X 4 CM ASEGURAR EL TANQUE DE REFRIGERANTE DE FUGAS H4130610001A0",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,28418000,0.6101351380348206,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00756,118-2026-10-128946-00-35,,,"PEDAL DE ACELERADOR,OEM,BJ4269, PEDAL DE ACELERADOR EST-A METERIA: PLASTICO, MEDIDA: 20 X 10 X 10 CM ACCIONAMIENTO DEL ACELERADOR H4117030103A0",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,90152020,0.5933289527893066,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DA-EVAL-V02-00757,118-2026-10-128946-00-37,,,"VALVULA DE NIVELADORA DE CABINA,OEM,BJ4269, VALVULA DE NIVELADORA DE CABINA DELNTERAEST-A (VARILLA LARGA) METERIA: HIERRO, MEDIDA: 20 X 8 X 5 CM NIVELAR LA CABINA H4502A01056A0",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,90152020,0.5859787464141846,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00758,118-2026-10-128946-00-38,,,"VALVULA DE NIVELADORA DE CABINA,OEM,BJ4269, VALVULA DE NIVELADORA DE CABINA TRASERA EST-A (VARILLA CORTA) METERIA: HIERRO, MEDIDA: 20 X 8 X 5 CM NIVELAR LA CABINA H4502B01039A0",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,90152020,0.5885288715362549,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00759,118-2026-10-128946-00-42,,,"CINTA DE TIMON,OEM,BJ4269, CINTA DE TIMON BJ4269 METERIA: PLASTICO, MEDIDA: 10 X 10 X 5 CM MANTENER LA CONEXIÓN CON LA VOLANTE H4360020001A0",87089400,8708,870894,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,28121700,0.6241973638534546,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00760,118-2026-10-128946-00-43,,,"VALVULA DE EJE POSTERIOR ECAS,OEM,BJ4269, VALVULA DE EJE POSTERIOR ECAS BJ4269 METERIA: ALUMINIO, MEDIDA: 25 X 20 X 15 CM REGULA LA SUSPENSIÓN NEUMATICA DEL VEHICULO H4296040200A0",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,85232923,0.6216645240783691,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00761,118-2026-10-128946-00-44,,,"VALVULA DE FRENO DE PARQUEO,OEM,BJ4269, VALVULA DE FRENO DE PARQUEO BJ4269 METERIA: ALUMINIO, MEDIDA: 15 X 10 X 10 CM ACCIONA EL FRENO DE PARQUEO H4353070001A0",87083029,8708,870830,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,90152020,0.6079041361808777,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00762,118-2026-10-128946-00-45,,,"AMORTIGUADOR POSTERIOR,OEM,BJ4269, AMORTIGUADOR POSTERIOR BJ4269 METERIA: HIERRO, MEDIDA: 60 X 10 X 10 CM REDUCIR VIBRACIONES AL CHASIS H4295090105A0",87088020,8708,870880,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,72191100,0.6093133091926575,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00763,118-2026-10-128946-00-47,,,"MANGUITO DESLIZANTE EJE PRINCIPAL,OEM,BJ4269, MANGUITO DESLIZANTE EJE PRINCIPAL ZF METERIA: METAL, MEDIDA: 25 X 25 X 15 CM ENGRANAR PIÑONES 1358.304.253",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,85051100,0.7224715948104858,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DA-EVAL-V02-00764,118-2026-10-128946-00-49,,,"ANILLO SINCRONIZADOR,OEM,BJ4269, ANILLO SINCRONIZADOR ZF METERIA: METAL, MEDIDA: 23 X 23 X 15 CM ENGRANAR PIÑONES 1328.333.010",87084090,8708,870840,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,85051100,0.6777525544166565,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DA-EVAL-V02-00765,118-2026-10-128946-00-5,,,"SOPORTE DELANTERO DE MOTOR,OEM,BJ4269, SOPORTE DELANTERO DE MOTOR RH BJ4269 MATERIAL:HIERRO,MEDIDAS:25 X 25 X 25 CM USO: SUJETAR EL MOTOR AL CHASIS H4101020304A0",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6058294177055359,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00766,118-2026-10-128946-00-50,,,"SINCRONIZADOR DE CAJA AUXILIAR,OEM,BJ4269, SINCRONIZADOR DE CAJA AUXILIAR ZF METERIA: METAL, MEDIDA: 23 X 23 X 15 CM ENGRANAR PIÑONES 1328.333.011",87084090,8708,870840,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,85051100,0.6795898079872131,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DA-EVAL-V02-00767,118-2026-10-128946-00-6,,,"SOPORTE DELANTERO DE MOTOR,OEM,BJ4269, SOPORTE DELANTERO DE MOTOR LH BJ4269 MATERIAL:HIERRO,MEDIDAS:25 X 25 X 25 CM USO: SUJETAR EL MOTOR AL CHASIS H4101020204A0",87089999,8708,870899,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.587141752243042,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00768,118-2026-10-128946-00-7,,,"PANEL DECORATIVO DE PARACHOQUE,OEM,BJ4269, PANEL DECORATIVO DE PARACHOQUE RH MATERIAL:FIBRA DE VIDRIO,MEDIDAS:50 X 45 X 10 CM USO: CUBRIR ESTETICAMENTE EL FARO DELANTERO H4831013801A0",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,85322400,0.5471821427345276,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
DA-EVAL-V02-00769,118-2026-10-128946-00-8,,,"PANEL DECORATIVO DE PARACHOQUE,OEM,BJ4269, PANEL DECORATIVO DE PARACHOQUE LH MATERIAL:FIBRA DE VIDRIO,MEDIDAS:50 X 45 X 10 CM ISO: CUBRIR ESTETICAMENTE EL FARO DELANTERO H4831013701A0",87082990,8708,870829,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,85322400,0.5558772087097168,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
DA-EVAL-V02-00770,118-2026-10-128946-00-9,,,"BOLSA DE AIRE POSTERIOR DE CABINA,OEM,BJ4269, BOLSA DE AIRE POSTERIOR DE CABINA BJ4269 MATERIAL:HIERRO,MEDIDAS:35 X 10 X 10 CM USO: AMORTIGUAR LAS VIBRACIONES DE LA CABINA H4502B01015A0",87089500,8708,870895,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,28418000,0.5577069520950317,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DA-EVAL-V02-00771,118-2026-10-133041-00-1,,,"SOPORTE PARA VOLANTES,S/M,C-206, SOPORTE PARA VOLANTES,CON ACCESORIOS 57*49*78CM METAL 1 PCS X CTN",87089400,8708,870894,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.6639407277107239,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
DA-EVAL-V02-00772,118-2026-10-133041-00-28,,,"KIT ENFRIADOR DE ACEITE,S/M,H-3006, KIT ENFRIADOR DE ACEITE,FILTRO DE ACEITE 41*26*11.5CM METAL 6 PCS X CTN",87089100,8708,870891,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.7024147510528564,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
DA-EVAL-V02-00773,118-2026-10-133041-00-71,,,"KIT DE ESPACIADORES DE AROS,S/M,H-3005, KIT DE ESPACIADORES DE AROS,DE 4 PCS BRIDA DE CUBO DE RUEDA DE AUTOMÓVIL 46*23*17.5CM METAL 5 PCS X CTN",87087020,8708,870870,87,True,0,>200_or_not_retrieved,reference_present_not_recovered_top_200,200,29024200,0.683316707611084,0.0,0.0,text2trade_dense_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
