case_id,id_unico,nandina_ref,rank_ref,retrieved_count,top1_code,top1_score,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_100,mrr_at_100_contribution,exact_at_100,hs6_at_100,hs4_at_100,chapter_at_100,hit_recall_200,mrr_at_200_contribution,exact_at_200,hs6_at_200,hs4_at_200,chapter_at_200
DA-EVAL-V02-00463,118-2026-10-038926-00-39,87089999,37,200,87162000,0.6384419202804565,0,0,0,0,1,1,0.02702702702702703,1,1,1,1,1,0.02702702702702703,1,1,1,1
DA-EVAL-V02-00464,118-2026-10-038926-00-45,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00465,118-2026-10-038926-00-46,87089391,0,200,39269030,0.7247904539108276,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00466,118-2026-10-038926-00-47,87089391,0,200,71023900,0.6734994649887085,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00467,118-2026-10-038926-00-48,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00468,118-2026-10-038926-00-49,87089999,26,200,27101939,0.6726459264755249,0,0,0,0,1,1,0.038461538461538464,1,1,1,1,1,0.038461538461538464,1,1,1,1
DA-EVAL-V02-00469,118-2026-10-038926-00-5,87089999,48,200,39269030,0.7115291357040405,0,0,0,0,1,1,0.020833333333333332,1,1,1,1,1,0.020833333333333332,1,1,1,1
DA-EVAL-V02-00470,118-2026-10-038926-00-50,87089999,54,200,01061319,0.6584771871566772,0,0,0,0,0,1,0.018518518518518517,1,1,1,1,1,0.018518518518518517,1,1,1,1
DA-EVAL-V02-00471,118-2026-10-038926-00-52,87082930,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00472,118-2026-10-038926-00-53,87089999,28,200,39269030,0.6596066951751709,0,0,0,0,1,1,0.03571428571428571,1,1,1,1,1,0.03571428571428571,1,1,1,1
DA-EVAL-V02-00473,118-2026-10-038926-00-54,87082990,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00474,118-2026-10-038926-00-55,87083029,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00475,118-2026-10-038926-00-58,87082930,0,200,39269030,0.7247904539108276,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00476,118-2026-10-038926-00-59,87089999,51,200,84185000,0.6488279104232788,0,0,0,0,0,1,0.0196078431372549,1,1,1,1,1,0.0196078431372549,1,1,1,1
DA-EVAL-V02-00477,118-2026-10-038926-00-6,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00478,118-2026-10-038926-00-60,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00479,118-2026-10-038926-00-61,87089100,0,200,39269030,0.7059303522109985,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00480,118-2026-10-038926-00-63,87089999,37,200,87162000,0.6384419202804565,0,0,0,0,1,1,0.02702702702702703,1,1,1,1,1,0.02702702702702703,1,1,1,1
DA-EVAL-V02-00481,118-2026-10-038926-00-66,87089100,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00482,118-2026-10-038926-00-67,87089999,20,200,39269030,0.6900200247764587,0,0,0,0,1,1,0.05,1,1,1,1,1,0.05,1,1,1,1
DA-EVAL-V02-00483,118-2026-10-038926-00-68,87085019,0,200,39269030,0.7098965644836426,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00484,118-2026-10-038926-00-69,87089999,21,200,03063692,0.7097541689872742,0,0,0,0,1,1,0.047619047619047616,1,1,1,1,1,0.047619047619047616,1,1,1,1
DA-EVAL-V02-00485,118-2026-10-038926-00-7,87082930,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00486,118-2026-10-038926-00-70,87089999,53,200,01061319,0.6810926198959351,0,0,0,0,0,1,0.018867924528301886,1,1,1,1,1,0.018867924528301886,1,1,1,1
DA-EVAL-V02-00487,118-2026-10-038926-00-71,87085019,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00488,118-2026-10-038926-00-72,87089999,40,200,39269030,0.7224469184875488,0,0,0,0,1,1,0.025,1,1,1,1,1,0.025,1,1,1,1
DA-EVAL-V02-00489,118-2026-10-038926-00-73,87089391,0,200,39269030,0.7247904539108276,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00490,118-2026-10-038926-00-74,87085019,0,200,39269030,0.6983224153518677,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00491,118-2026-10-038926-00-75,87082990,0,200,71022900,0.6772986054420471,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00492,118-2026-10-038926-00-77,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00493,118-2026-10-038926-00-78,87089999,56,200,39269030,0.6592062711715698,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00494,118-2026-10-038926-00-79,87082990,0,200,71022900,0.6665362119674683,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00495,118-2026-10-038926-00-80,87082990,0,200,39269030,0.7211753129959106,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00496,118-2026-10-038926-00-81,87089999,56,200,39269030,0.7247904539108276,0,0,0,0,0,1,0.017857142857142856,1,1,1,1,1,0.017857142857142856,1,1,1,1
DA-EVAL-V02-00497,118-2026-10-038926-00-83,87082930,0,200,87162000,0.7845847606658936,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00498,118-2026-10-039752-00-1,87032100,2,200,84073300,0.6289810538291931,0,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1
DA-EVAL-V02-00499,118-2026-10-039752-00-2,87082990,0,200,42021110,0.6796332597732544,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00500,118-2026-10-042140-00-1,87032390,0,200,56039300,0.6436560153961182,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00501,118-2026-10-042754-00-1,87032390,0,200,56031300,0.5854119062423706,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00502,118-2026-10-046923-00-1,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00503,118-2026-10-046923-00-10,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00504,118-2026-10-046923-00-100,87083029,0,200,30024990,0.8147422671318054,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00505,118-2026-10-046923-00-101,87083029,0,200,30024990,0.7994042634963989,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00506,118-2026-10-046923-00-103,87089999,87,200,85163200,0.8155784606933594,0,0,0,0,0,1,0.011494252873563218,1,1,1,1,1,0.011494252873563218,1,1,1,1
DA-EVAL-V02-00507,118-2026-10-046923-00-104,87089999,32,200,38249999,0.8253037929534912,0,0,0,0,1,1,0.03125,1,1,1,1,1,0.03125,1,1,1,1
DA-EVAL-V02-00508,118-2026-10-046923-00-105,87089999,41,200,30024990,0.8162914514541626,0,0,0,0,1,1,0.024390243902439025,1,1,1,1,1,0.024390243902439025,1,1,1,1
DA-EVAL-V02-00509,118-2026-10-046923-00-106,87089999,76,200,87089996,0.8703995943069458,0,0,0,0,0,1,0.013157894736842105,1,1,1,1,1,0.013157894736842105,1,1,1,1
DA-EVAL-V02-00510,118-2026-10-046923-00-107,87082990,0,200,90251919,0.8389562964439392,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00511,118-2026-10-046923-00-108,87089929,0,200,38249999,0.8374946117401123,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00512,118-2026-10-046923-00-11,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00513,118-2026-10-046923-00-110,87089999,16,200,03063692,0.8741135597229004,0,0,0,0,1,1,0.0625,1,1,1,1,1,0.0625,1,1,1,1
DA-EVAL-V02-00514,118-2026-10-046923-00-113,87089999,13,200,03031200,0.9078667163848877,0,0,0,0,1,1,0.07692307692307693,1,1,1,1,1,0.07692307692307693,1,1,1,1
DA-EVAL-V02-00515,118-2026-10-046923-00-114,87089999,44,200,13021919,0.8439887166023254,0,0,0,0,1,1,0.022727272727272728,1,1,1,1,1,0.022727272727272728,1,1,1,1
DA-EVAL-V02-00516,118-2026-10-046923-00-115,87087020,0,200,01061319,0.8638960123062134,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00517,118-2026-10-046923-00-117,87089999,31,200,70052119,0.8381879329681396,0,0,0,0,1,1,0.03225806451612903,1,1,1,1,1,0.03225806451612903,1,1,1,1
DA-EVAL-V02-00518,118-2026-10-046923-00-119,87087020,0,200,01061319,0.8638960123062134,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00519,118-2026-10-046923-00-12,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00520,118-2026-10-046923-00-120,87089999,58,200,96089921,0.8041716814041138,0,0,0,0,0,1,0.017241379310344827,1,1,1,1,1,0.017241379310344827,1,1,1,1
DA-EVAL-V02-00521,118-2026-10-046923-00-121,87089999,5,200,01061319,0.8289391994476318,0,0,1,1,1,1,0.2,1,1,1,1,1,0.2,1,1,1,1
DA-EVAL-V02-00522,118-2026-10-046923-00-122,87089999,3,200,01061319,0.8504424095153809,0,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,0.3333333333333333,1,1,1,1
DA-EVAL-V02-00523,118-2026-10-046923-00-123,87089999,111,200,02068000,0.7882402539253235,0,0,0,0,0,0,0.0,0,0,1,1,1,0.009009009009009009,1,1,1,1
DA-EVAL-V02-00524,118-2026-10-046923-00-124,87089999,4,200,30024990,0.8290565013885498,0,0,1,1,1,1,0.25,1,1,1,1,1,0.25,1,1,1,1
DA-EVAL-V02-00525,118-2026-10-046923-00-125,87089999,62,200,03031200,0.8987414240837097,0,0,0,0,0,1,0.016129032258064516,1,1,1,1,1,0.016129032258064516,1,1,1,1
DA-EVAL-V02-00526,118-2026-10-046923-00-126,87087020,0,200,01061319,0.8638960123062134,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00527,118-2026-10-046923-00-127,87089929,0,200,38249999,0.8374946117401123,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00528,118-2026-10-046923-00-128,87089929,0,200,30024990,0.828906774520874,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00529,118-2026-10-046923-00-129,87089999,40,200,30024990,0.8042968511581421,0,0,0,0,1,1,0.025,1,1,1,1,1,0.025,1,1,1,1
DA-EVAL-V02-00530,118-2026-10-046923-00-13,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00531,118-2026-10-046923-00-130,87089999,52,200,03063692,0.8577172756195068,0,0,0,0,0,1,0.019230769230769232,1,1,1,1,1,0.019230769230769232,1,1,1,1
DA-EVAL-V02-00532,118-2026-10-046923-00-131,87087020,0,200,01061319,0.8638960123062134,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00533,118-2026-10-046923-00-133,87089999,31,200,70052119,0.8381879329681396,0,0,0,0,1,1,0.03225806451612903,1,1,1,1,1,0.03225806451612903,1,1,1,1
DA-EVAL-V02-00534,118-2026-10-046923-00-134,87089999,14,200,38089119,0.8245654106140137,0,0,0,0,1,1,0.07142857142857142,1,1,1,1,1,0.07142857142857142,1,1,1,1
DA-EVAL-V02-00535,118-2026-10-046923-00-135,87083029,0,200,03063692,0.8272919654846191,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00536,118-2026-10-046923-00-136,87083029,0,200,84283100,0.8079208731651306,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00537,118-2026-10-046923-00-137,87083029,0,200,84825000,0.7667036056518555,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,1
DA-EVAL-V02-00538,118-2026-10-046923-00-138,87089999,14,200,38089119,0.8245654106140137,0,0,0,0,1,1,0.07142857142857142,1,1,1,1,1,0.07142857142857142,1,1,1,1
DA-EVAL-V02-00539,118-2026-10-046923-00-139,87089999,54,200,30024990,0.8135806322097778,0,0,0,0,0,1,0.018518518518518517,1,1,1,1,1,0.018518518518518517,1,1,1,1
DA-EVAL-V02-00540,118-2026-10-046923-00-14,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00541,118-2026-10-046923-00-140,87083029,0,200,30024990,0.8446784019470215,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00542,118-2026-10-046923-00-141,87083029,0,200,84825000,0.8065559267997742,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00543,118-2026-10-046923-00-143,87089999,55,200,03063692,0.8502516746520996,0,0,0,0,0,1,0.01818181818181818,1,1,1,1,1,0.01818181818181818,1,1,1,1
DA-EVAL-V02-00544,118-2026-10-046923-00-144,87081000,124,200,08093000,0.8258440494537354,0,0,0,0,0,0,0.0,0,0,1,1,1,0.008064516129032258,1,1,1,1
DA-EVAL-V02-00545,118-2026-10-046923-00-15,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00546,118-2026-10-046923-00-16,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00547,118-2026-10-046923-00-17,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00548,118-2026-10-046923-00-18,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00549,118-2026-10-046923-00-19,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00550,118-2026-10-046923-00-2,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00551,118-2026-10-046923-00-20,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00552,118-2026-10-046923-00-21,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00553,118-2026-10-046923-00-22,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00554,118-2026-10-046923-00-23,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00555,118-2026-10-046923-00-24,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00556,118-2026-10-046923-00-25,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00557,118-2026-10-046923-00-26,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00558,118-2026-10-046923-00-27,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00559,118-2026-10-046923-00-28,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00560,118-2026-10-046923-00-29,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00561,118-2026-10-046923-00-3,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00562,118-2026-10-046923-00-30,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00563,118-2026-10-046923-00-31,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00564,118-2026-10-046923-00-32,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00565,118-2026-10-046923-00-33,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00566,118-2026-10-046923-00-34,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00567,118-2026-10-046923-00-35,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00568,118-2026-10-046923-00-36,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00569,118-2026-10-046923-00-37,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00570,118-2026-10-046923-00-38,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00571,118-2026-10-046923-00-39,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00572,118-2026-10-046923-00-4,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00573,118-2026-10-046923-00-40,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00574,118-2026-10-046923-00-41,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00575,118-2026-10-046923-00-42,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00576,118-2026-10-046923-00-43,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00577,118-2026-10-046923-00-44,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00578,118-2026-10-046923-00-45,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00579,118-2026-10-046923-00-46,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00580,118-2026-10-046923-00-47,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00581,118-2026-10-046923-00-48,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00582,118-2026-10-046923-00-49,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00583,118-2026-10-046923-00-5,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00584,118-2026-10-046923-00-50,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00585,118-2026-10-046923-00-51,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00586,118-2026-10-046923-00-52,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00587,118-2026-10-046923-00-53,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00588,118-2026-10-046923-00-54,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00589,118-2026-10-046923-00-55,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00590,118-2026-10-046923-00-56,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00591,118-2026-10-046923-00-57,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00592,118-2026-10-046923-00-58,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00593,118-2026-10-046923-00-59,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00594,118-2026-10-046923-00-6,87032100,8,200,29034500,0.5590746402740479,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00595,118-2026-10-046923-00-60,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00596,118-2026-10-046923-00-61,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00597,118-2026-10-046923-00-62,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00598,118-2026-10-046923-00-63,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00599,118-2026-10-046923-00-64,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00600,118-2026-10-046923-00-65,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00601,118-2026-10-046923-00-66,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00602,118-2026-10-046923-00-67,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00603,118-2026-10-046923-00-68,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00604,118-2026-10-046923-00-69,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00605,118-2026-10-046923-00-7,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00606,118-2026-10-046923-00-70,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00607,118-2026-10-046923-00-71,87032100,8,200,29034400,0.6164216995239258,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00608,118-2026-10-046923-00-72,87087010,0,200,48026200,0.6220782995223999,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00609,118-2026-10-046923-00-73,87087010,0,200,56031300,0.607788622379303,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00610,118-2026-10-046923-00-74,87087010,0,200,56039300,0.5071532130241394,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00611,118-2026-10-046923-00-75,87087010,0,200,72085120,0.5820894241333008,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,1,1
DA-EVAL-V02-00612,118-2026-10-046923-00-77,87089999,11,200,96032100,0.8066749572753906,0,0,0,0,1,1,0.09090909090909091,1,1,1,1,1,0.09090909090909091,1,1,1,1
DA-EVAL-V02-00613,118-2026-10-046923-00-78,87089929,0,200,01061319,0.8202590346336365,0,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0,1,1,1
DA-EVAL-V02-00614,118-2026-10-046923-00-79,87089999,61,200,03031200,0.9249091148376465,0,0,0,0,0,1,0.01639344262295082,1,1,1,1,1,0.01639344262295082,1,1,1,1
DA-EVAL-V02-00615,118-2026-10-046923-00-8,87032100,8,200,29034400,0.5680688619613647,0,0,0,1,1,1,0.125,1,1,1,1,1,0.125,1,1,1,1
DA-EVAL-V02-00616,118-2026-10-046923-00-81,87089999,50,200,30024990,0.8138626217842102,0,0,0,0,1,1,0.02,1,1,1,1,1,0.02,1,1,1,1
