case_id,error_type,error_family,evidence_source,pre_specification_class
DA-EVAL-V02-00868,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00869,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00869,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00869,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00869,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00869,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00870,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00870,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00870,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00871,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00871,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00871,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00872,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00872,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00872,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00873,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00873,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00873,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00874,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00874,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00874,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00874,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00874,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00875,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00875,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00875,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00876,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00876,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00876,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00877,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00877,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00877,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00878,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00878,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00878,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00879,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00879,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00879,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00879,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00879,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00879,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00880,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00880,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00880,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00880,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00881,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00881,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00881,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00881,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00881,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00881,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00881,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00882,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00882,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00882,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00882,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00882,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00882,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00882,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00883,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00883,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00883,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00883,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00883,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00883,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00884,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00884,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00884,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00884,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00884,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00884,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00884,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00885,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00885,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00885,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00885,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00885,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00885,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00885,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00886,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00886,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00886,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00886,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00886,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00886,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00886,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00887,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00887,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00887,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00887,HE4_LOW_VERIFIABILITY,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00887,HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00887,HE4_NOT_AUDITABLE,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00888,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00888,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00888,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00888,HE4_LOW_VERIFIABILITY,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00888,HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00888,HE4_NOT_AUDITABLE,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00889,NEAR_DUPLICATE_PRESENT,DUPLICATE_SENSITIVITY,split audit,PRE_SPECIFIED
DA-EVAL-V02-00889,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00889,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00889,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00889,GENERIC_NORMATIVE_WARNING_MISS,EXPLANATION_AUDITABILITY,J,TECHNICAL_DERIVED
DA-EVAL-V02-00889,HE4_LOW_VERIFIABILITY,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00889,HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00889,HE4_NOT_AUDITABLE,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00890,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00890,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00890,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00890,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00890,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00891,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00891,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00891,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00891,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00892,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00892,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00892,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00893,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00893,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00893,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00894,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00894,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00894,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00895,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00895,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00895,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00896,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00896,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00896,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00897,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00898,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00898,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00898,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00898,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00899,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00899,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00899,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00900,NEAR_DUPLICATE_PRESENT,DUPLICATE_SENSITIVITY,split audit,PRE_SPECIFIED
DA-EVAL-V02-00900,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00900,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00900,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00900,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00901,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00901,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00901,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00902,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00902,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00903,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00903,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00903,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00904,NEAR_DUPLICATE_PRESENT,DUPLICATE_SENSITIVITY,split audit,PRE_SPECIFIED
DA-EVAL-V02-00904,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00905,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00905,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00905,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00905,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00906,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00906,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00906,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00907,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00907,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00907,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00907,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00908,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00908,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00908,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00909,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00909,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00909,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00910,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00910,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00910,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00910,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00910,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00910,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00911,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00911,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00911,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00912,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00912,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00912,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00912,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00912,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00912,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00912,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00913,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00913,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00913,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00913,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00913,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00913,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00913,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00914,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00914,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00914,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00914,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00914,HE4_LOW_VERIFIABILITY,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00914,HE4_HISTORICAL_NORMATIVE_SEPARATION_WEAK,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00914,HE4_NOT_AUDITABLE,EXPLANATION_AUDITABILITY,K,TECHNICAL_DERIVED
DA-EVAL-V02-00915,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00915,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00915,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00915,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00915,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00915,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00916,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00916,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00916,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00916,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00916,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00916,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00917,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00917,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00917,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
