case_id,id_unico,declaracion,serie,query,nandina_ref,partida_ref,sub_partida_ref,clase_ref,reference_code_in_corpus,reference_doc_id,rank_ref,position_bucket,coverage_class,retrieved_count,raw_retrieved_count,raw_repeated_code_count,effective_ranking_has_repeated_codes,top1_code,top1_doc_id,top1_score,reciprocal_rank,method,flag_missing_parent_4d,flag_missing_parent_hs6,flag_missing_both_parents,flag_duplicate_code_documents,flag_generic_or_short_leaf_description,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_50,hit_recall_100,hit_recall_200,exact_at_10,hs6_at_10,hs4_at_10,chapter_at_10,exact_at_50,hs6_at_50,hs4_at_50,chapter_at_50,exact_at_100,hs6_at_100,hs4_at_100,chapter_at_100,exact_at_200,hs6_at_200,hs4_at_200,chapter_at_200,hierarchical_evidence_class_at_100,hierarchical_evidence_class_at_200
DA-EVAL-V02-00733,118-2026-10-120519-00-7,118-2026-10-120519-00,7,"TAPA DE DEPÓSITO DE COMBUSTIBL, S/M, S/M 1101-06085 TAPA DE DEPÓSITO DE COMBUSTIBLE, SUPERFICIE CURVA, ROSCA COMPLETA REPUESTO PARA BUSES, TAPA DEPOSITO COMBUSTIBLE PLASTICO",87089399,8708,870893,87,True,NANDINA_87089399,0,>200_or_not_retrieved,present_not_recovered_top_200,200,625,0,0,84852000,NANDINA_84852000,37.460671461130765,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00734,118-2026-10-120519-00-72,118-2026-10-120519-00,72,"SILENCIADOR PARA FRENO, SECADO, S/M, S/M 3506-02489 SILENCIADOR PARA FRENO, SECADOR, TIPO CONEXIÓN RÁPIDA, WABCO REPUESTO PARA BUSES, SECADOR AIRE PLASTICO",87089399,8708,870893,87,True,NANDINA_87089399,0,>200_or_not_retrieved,present_not_recovered_top_200,200,649,0,0,87149300,NANDINA_87149300,24.99242751879146,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00735,118-2026-10-120519-00-79,118-2026-10-120519-00,79,"PASTILLA DE FRENO TRASERO, S/M, S/M 3552-00365 PASTILLA DE FRENO TRASERO REPUESTO PARA BUSES, SE ENCARGAN DE CREAR FRICCIÓN CON LOS DISCOS DE FRENO, LO QUE PERMITE METAL",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,414,0,0,87149300,NANDINA_87149300,37.488641278187195,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,chapter_only,hs6_recovered_without_exact
DA-EVAL-V02-00736,118-2026-10-120519-00-80,118-2026-10-120519-00,80,"BRAZO DE REGULACIÓN AUTOMÁTICA, S/M, S/M 3554-00614 BRAZO DE REGULACIÓN AUTOMÁTICA TRASERO REPUESTO PARA BUSES, COMPONENTE MECÁNICO DE SEGURIDAD EN SISTEMAS DE FRENOS DE AIRE METAL",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,549,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,hs6_recovered_without_exact,hs6_recovered_without_exact
DA-EVAL-V02-00737,118-2026-10-120519-00-81,118-2026-10-120519-00,81,"ECU, S/M, S/M 3610-00392 ECU REPUESTO PARA BUSES, UNIDAD DE CONTROL DEL MOTOR O ELECTRÓNICO PLASTICO METAL",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,7629,0,0,89032200,NANDINA_89032200,22.175435477229065,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,no_hierarchical_evidence,hs4_recovered_without_hs6_or_exact
DA-EVAL-V02-00738,118-2026-10-120519-00-91,118-2026-10-120519-00,91,"REGULADOR DE TENSIÓN DEL GENER, S/M, S/M 3701-03241 REGULADOR DE TENSIÓN DEL GENERADOR REPUESTO PARA BUSES, COMPONENTE ELECTRÓNICO CRUCIAL QUE MANTIENE UN VOLTAJE DE SALIDA CONS PLASTICO METAL",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,808,0,0,89032200,NANDINA_89032200,22.172975120367905,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00739,118-2026-10-128946-00-1,118-2026-10-128946-00,1,"CUBIERTA INFERIOR DE NEBLINERO,OEM,BJ4269, CUBIERTA INFERIOR DE NEBLINERO RH BJ4269 MATERIAL:FIBRA DE VIDRIO,MEDIDAS:35 X 15 X 10 CM USO: CUBRIR ESTETICAMENTE EL FARO NEBLINERO H4831012201A0",87082920,8708,870829,87,True,NANDINA_87082920,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2773,2,0,70134200,NANDINA_70134200,25.655557863915455,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
DA-EVAL-V02-00740,118-2026-10-128946-00-10,118-2026-10-128946-00,10,"BOLSA DE AIRE POSTERIOR DE CABINA,OEM,BJ4269, BOLSA DE AIRE POSTERIOR DE CABINA BJ4269 MATERIAL:HIERRO,MEDIDAS:35 X 10 X 10 CM USO: AMORTIGUAR LAS VIBRACIONES DE LA CABINA H4502B01015A0",87089500,8708,870895,87,True,NANDINA_87089500,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2547,2,0,84281010,NANDINA_84281010,39.88909669333708,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00741,118-2026-10-128946-00-16,118-2026-10-128946-00,16,"BOCINA DELANTERA DE BARRA,OEM,BJ4269, BOCINA DELANTERA DE BARRA ESTABILIZADORA EST-A MATERIAL:HIERRO , MEDIDAS:9 X 9 X 8 CM USO: AMORTIGUAR LA BARRA H4502A01025A0",87088090,8708,870880,87,True,NANDINA_87088090,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2260,2,0,29314800,NANDINA_29314800,24.460072328610345,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00742,118-2026-10-128946-00-17,118-2026-10-128946-00,17,"BOCINA POSTERIOR DE BARRA,OEM,BJ4269, BOCINA POSTERIOR DE BARRA CENTRAL //BJ4269 MATERIAL:HIERRO ,MEDIDAS:9 X 9 X 8 CM USO: AMORTIGUAR LA BARRA H450200000016",87088090,8708,870880,87,True,NANDINA_87088090,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2260,2,0,29314800,NANDINA_29314800,24.460072328610345,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00743,118-2026-10-128946-00-18,118-2026-10-128946-00,18,"MANIJA EXTERIOR DE PUERTA,OEM,BJ4269, MANIJA EXTERIOR DE PUERTA LH EST-A MATERIAL:PLASTICO ,MEDIDAS:25 X 15 X 5 CM USO: ABRIR LA PUERTA H4610150005A0",87082990,8708,870829,87,True,NANDINA_87082990,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2803,2,0,42022200,NANDINA_42022200,19.53268331999193,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
DA-EVAL-V02-00744,118-2026-10-128946-00-19,118-2026-10-128946-00,19,"MANIJA EXTERIOR DE PUERTA,OEM,BJ4269, MANIJA EXTERIOR DE PUERTA RH EST-A MATERIAL:PLASTICO ,MEDIDAS:25 X 15 X 5 CM USO: ABRIR LA PUERTA H4610150006A0",87082990,8708,870829,87,True,NANDINA_87082990,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2803,2,0,42022200,NANDINA_42022200,19.53268331999193,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
DA-EVAL-V02-00745,118-2026-10-128946-00-2,118-2026-10-128946-00,2,"CUBIERTA INFERIOR DE NEBLINERO,OEM,BJ4269, CUBIERTA INFERIOR DE NEBLINERO LH BJ4269 MATERIAL:FIBRA DE VIDRIO,MEDIDAS:35 X 15 X 10 CM USO: CUBRIR ESTETICAMENTE EL FARO NEBLINERO H4831012101A0",87082920,8708,870829,87,True,NANDINA_87082920,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2773,2,0,70134200,NANDINA_70134200,25.655557863915455,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
DA-EVAL-V02-00747,118-2026-10-128946-00-21,118-2026-10-128946-00,21,"AMORTIGUADOR DE CAPOT,OEM,BJ4269, AMORTIGUADOR DE CAPOT LH BJ4269 MATERIAL:HIERRO ,MEDIDAS: 60 X 4 X 4 CM USO: AMORTIGUAR LAS VIBRACIONES DEL CAPOT H4531050302A0",87088090,8708,870880,87,True,NANDINA_87088090,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2327,2,0,58063210,NANDINA_58063210,17.98101985905074,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00748,118-2026-10-128946-00-22,118-2026-10-128946-00,22,"AMORTIGUADOR DE CAPOT,OEM,BJ4269, AMORTIGUADOR DE CAPOT RH BJ4269 MATERIAL:HIERRO ,MEDIDAS: 60 X 4 X 4 CM USO: AMORTIGUAR LAS VIBRACIONES DEL CAPOT H4531050402A0",87088090,8708,870880,87,True,NANDINA_87088090,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2327,2,0,58063210,NANDINA_58063210,17.98101985905074,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00749,118-2026-10-128946-00-23,118-2026-10-128946-00,23,"CINTA DE TIMON,OEM,BJ4269, CINTA DE TIMON X5000 MATERIAL:PLASTICO,MEDIDAS:10 X 10 X 5 CM USO: MANTENER LA CONEXIÓN ELECTRICA CON LA VOLANTE DZ97189460595",87089400,8708,870894,87,True,NANDINA_87089400,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2821,2,0,39234010,NANDINA_39234010,27.121027846452492,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00750,118-2026-10-128946-00-27,118-2026-10-128946-00,27,"SECADOR DE VALVULA COMPLETO,OEM,BJ4269, SECADOR DE VALVULA COMPLETO DE 4 VIAS BJ4269 METERIA: ALUMINIO , MEDIDA: 30 X 30 X 20 CM ELIMINAR LAS IMPUREZAS DEL AIRE COMPRIMIDO H4356F02023A0",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1305,1,0,84158110,NANDINA_84158110,27.109288201578604,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00751,118-2026-10-128946-00-28,118-2026-10-128946-00,28,"PLATO DE EMBRAGUE ZF AUTOMATICO,OEM,BJ4269, PLATO DE EMBRAGUE ZF AUTOMATICO BJ4269 METERIA: ACERO AL CARBONO, MEDIDA: 44 X 44 X 11 CM PRESIONAR EL DISCO DE EMBRAGUE CONTRA LA VOLANTE DEL MOTOR H4161020100A0",87089391,8708,870893,87,True,NANDINA_87089391,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1211,1,0,90101000,NANDINA_90101000,26.92688252280568,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00752,118-2026-10-128946-00-29,118-2026-10-128946-00,29,"DISCO DE EMBRAGUE ZF,OEM,BJ4269, DISCO DE EMBRAGUE ZF BJ4269 METERIA: ACERO AL CARBONO, MEDIDA: 44 X 44 X 5 CM CONECTA O DESCONECTA EL GIRO DEL MOTOR CON LA TRANSMISIÓN H4161030100A0",87089391,8708,870893,87,True,NANDINA_87089391,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1329,1,0,90223000,NANDINA_90223000,19.552392688021875,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
DA-EVAL-V02-00753,118-2026-10-128946-00-30,118-2026-10-128946-00,30,"AMORTIGUADOR DELANTERO,OEM,BJ4269, AMORTIGUADOR DELANTERO BJ4269 METERIA: HIERRO, MEDIDA: 65 X 10 X 10 CM ABSORBE LA ENERGIA DE LOS IMPACTOS PRODUCIDOS POR LAS IRREGULARIZADES DE LA CARRETERA H4292070103A0",87088020,8708,870880,87,True,NANDINA_87088020,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1244,1,0,72221110,NANDINA_72221110,18.981073863478386,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00754,118-2026-10-128946-00-31,118-2026-10-128946-00,31,"TAPA INFERIOR DE TANQUE,OEM,BJ4269, TAPA INFERIOR DE TANQUE DE REFRIGERANTE BJ4269 METERIA: PLASTICO, MEDIDA: 5 X 5 X 4 CM ASEGURAR EL TANQUE DE REFRIGERANTE DE FUGAS H4130610002A0",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1633,1,0,48132000,NANDINA_48132000,29.059618640045663,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00755,118-2026-10-128946-00-32,118-2026-10-128946-00,32,"TAPA LATERAL DE TANQUE,OEM,BJ4269, TAPA LATERAL DE TANQUE DE REFRIGERANTE BJ4269 METERIA: PLASTICO, MEDIDA: 5 X 5 X 4 CM ASEGURAR EL TANQUE DE REFRIGERANTE DE FUGAS H4130610001A0",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1175,1,0,90223000,NANDINA_90223000,22.463253284217746,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00756,118-2026-10-128946-00-35,118-2026-10-128946-00,35,"PEDAL DE ACELERADOR,OEM,BJ4269, PEDAL DE ACELERADOR EST-A METERIA: PLASTICO, MEDIDA: 20 X 10 X 10 CM ACCIONAMIENTO DEL ACELERADOR H4117030103A0",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1387,1,0,70134200,NANDINA_70134200,17.772911500375336,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00757,118-2026-10-128946-00-37,118-2026-10-128946-00,37,"VALVULA DE NIVELADORA DE CABINA,OEM,BJ4269, VALVULA DE NIVELADORA DE CABINA DELNTERAEST-A (VARILLA LARGA) METERIA: HIERRO, MEDIDA: 20 X 8 X 5 CM NIVELAR LA CABINA H4502A01056A0",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1173,1,0,84281010,NANDINA_84281010,38.17042574698794,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00758,118-2026-10-128946-00-38,118-2026-10-128946-00,38,"VALVULA DE NIVELADORA DE CABINA,OEM,BJ4269, VALVULA DE NIVELADORA DE CABINA TRASERA EST-A (VARILLA CORTA) METERIA: HIERRO, MEDIDA: 20 X 8 X 5 CM NIVELAR LA CABINA H4502B01039A0",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1174,1,0,84281010,NANDINA_84281010,38.17042574698794,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00759,118-2026-10-128946-00-42,118-2026-10-128946-00,42,"CINTA DE TIMON,OEM,BJ4269, CINTA DE TIMON BJ4269 METERIA: PLASTICO, MEDIDA: 10 X 10 X 5 CM MANTENER LA CONEXIÓN CON LA VOLANTE H4360020001A0",87089400,8708,870894,87,True,NANDINA_87089400,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1373,1,0,39234010,NANDINA_39234010,27.121027846452492,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00760,118-2026-10-128946-00-43,118-2026-10-128946-00,43,"VALVULA DE EJE POSTERIOR ECAS,OEM,BJ4269, VALVULA DE EJE POSTERIOR ECAS BJ4269 METERIA: ALUMINIO, MEDIDA: 25 X 20 X 15 CM REGULA LA SUSPENSIÓN NEUMATICA DEL VEHICULO H4296040200A0",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1017,1,0,87011000,NANDINA_87011000,27.190082933693514,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,hs4_recovered_without_hs6_or_exact,hs4_recovered_without_hs6_or_exact
DA-EVAL-V02-00761,118-2026-10-128946-00-44,118-2026-10-128946-00,44,"VALVULA DE FRENO DE PARQUEO,OEM,BJ4269, VALVULA DE FRENO DE PARQUEO BJ4269 METERIA: ALUMINIO, MEDIDA: 15 X 10 X 10 CM ACCIONA EL FRENO DE PARQUEO H4353070001A0",87083029,8708,870830,87,True,NANDINA_87083029,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1063,1,0,87149300,NANDINA_87149300,37.488641278187195,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00762,118-2026-10-128946-00-45,118-2026-10-128946-00,45,"AMORTIGUADOR POSTERIOR,OEM,BJ4269, AMORTIGUADOR POSTERIOR BJ4269 METERIA: HIERRO, MEDIDA: 60 X 10 X 10 CM REDUCIR VIBRACIONES AL CHASIS H4295090105A0",87088020,8708,870880,87,True,NANDINA_87088020,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1274,1,0,70134200,NANDINA_70134200,17.772911500375336,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,hs4_recovered_without_hs6_or_exact,hs4_recovered_without_hs6_or_exact
DA-EVAL-V02-00763,118-2026-10-128946-00-47,118-2026-10-128946-00,47,"MANGUITO DESLIZANTE EJE PRINCIPAL,OEM,BJ4269, MANGUITO DESLIZANTE EJE PRINCIPAL ZF METERIA: METAL, MEDIDA: 25 X 25 X 15 CM ENGRANAR PIÑONES 1358.304.253",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,978,1,0,87011000,NANDINA_87011000,27.190082933693514,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00764,118-2026-10-128946-00-49,118-2026-10-128946-00,49,"ANILLO SINCRONIZADOR,OEM,BJ4269, ANILLO SINCRONIZADOR ZF METERIA: METAL, MEDIDA: 23 X 23 X 15 CM ENGRANAR PIÑONES 1328.333.010",87084090,8708,870840,87,True,NANDINA_87084090,0,>200_or_not_retrieved,present_not_recovered_top_200,200,891,1,0,84742030,NANDINA_84742030,20.368750740086632,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00765,118-2026-10-128946-00-5,118-2026-10-128946-00,5,"SOPORTE DELANTERO DE MOTOR,OEM,BJ4269, SOPORTE DELANTERO DE MOTOR RH BJ4269 MATERIAL:HIERRO,MEDIDAS:25 X 25 X 25 CM USO: SUJETAR EL MOTOR AL CHASIS H4101020304A0",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2524,2,0,48051900,NANDINA_48051900,24.914185632475064,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,hs4_recovered_without_hs6_or_exact,hs6_recovered_without_exact
DA-EVAL-V02-00766,118-2026-10-128946-00-50,118-2026-10-128946-00,50,"SINCRONIZADOR DE CAJA AUXILIAR,OEM,BJ4269, SINCRONIZADOR DE CAJA AUXILIAR ZF METERIA: METAL, MEDIDA: 23 X 23 X 15 CM ENGRANAR PIÑONES 1328.333.011",87084090,8708,870840,87,True,NANDINA_87084090,0,>200_or_not_retrieved,present_not_recovered_top_200,200,896,1,0,91011900,NANDINA_91011900,20.86684168534295,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00767,118-2026-10-128946-00-6,118-2026-10-128946-00,6,"SOPORTE DELANTERO DE MOTOR,OEM,BJ4269, SOPORTE DELANTERO DE MOTOR LH BJ4269 MATERIAL:HIERRO,MEDIDAS:25 X 25 X 25 CM USO: SUJETAR EL MOTOR AL CHASIS H4101020204A0",87089999,8708,870899,87,True,NANDINA_87089999,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2524,2,0,48051900,NANDINA_48051900,24.914185632475064,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,hs4_recovered_without_hs6_or_exact,hs6_recovered_without_exact
DA-EVAL-V02-00768,118-2026-10-128946-00-7,118-2026-10-128946-00,7,"PANEL DECORATIVO DE PARACHOQUE,OEM,BJ4269, PANEL DECORATIVO DE PARACHOQUE RH MATERIAL:FIBRA DE VIDRIO,MEDIDAS:50 X 45 X 10 CM USO: CUBRIR ESTETICAMENTE EL FARO DELANTERO H4831013801A0",87082990,8708,870829,87,True,NANDINA_87082990,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2324,2,0,70134200,NANDINA_70134200,19.517032271719586,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00769,118-2026-10-128946-00-8,118-2026-10-128946-00,8,"PANEL DECORATIVO DE PARACHOQUE,OEM,BJ4269, PANEL DECORATIVO DE PARACHOQUE LH MATERIAL:FIBRA DE VIDRIO,MEDIDAS:50 X 45 X 10 CM ISO: CUBRIR ESTETICAMENTE EL FARO DELANTERO H4831013701A0",87082990,8708,870829,87,True,NANDINA_87082990,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2301,2,0,70134200,NANDINA_70134200,19.517032271719586,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,chapter_only,chapter_only
DA-EVAL-V02-00770,118-2026-10-128946-00-9,118-2026-10-128946-00,9,"BOLSA DE AIRE POSTERIOR DE CABINA,OEM,BJ4269, BOLSA DE AIRE POSTERIOR DE CABINA BJ4269 MATERIAL:HIERRO,MEDIDAS:35 X 10 X 10 CM USO: AMORTIGUAR LAS VIBRACIONES DE LA CABINA H4502B01015A0",87089500,8708,870895,87,True,NANDINA_87089500,0,>200_or_not_retrieved,present_not_recovered_top_200,200,2547,2,0,84281010,NANDINA_84281010,39.88909669333708,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hierarchical_evidence,no_hierarchical_evidence
DA-EVAL-V02-00772,118-2026-10-133041-00-28,118-2026-10-133041-00,28,"KIT ENFRIADOR DE ACEITE,S/M,H-3006, KIT ENFRIADOR DE ACEITE,FILTRO DE ACEITE 41*26*11.5CM METAL 6 PCS X CTN",87089100,8708,870891,87,True,NANDINA_87089100,0,>200_or_not_retrieved,present_not_recovered_top_200,200,1032,1,0,41141000,NANDINA_41141000,27.713480708578032,0.0,normative_bm25_hierarchical_data_aduanas_clase87_v0.2,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no_hierarchical_evidence,chapter_only
