case_id,id_unico,declaracion,serie,query,nandina_ref,partida_ref,sub_partida_ref,clase_ref,reference_code_in_corpus,reference_doc_id,rank_ref,position_bucket,coverage_class,retrieved_count,top1_code,top1_doc_id,top1_score,reciprocal_rank,method,hit_top_1,hit_top_3,hit_top_5,hit_top_10,hit_top_50,hit_recall_50,hit_recall_100,partida_at_10,partida_at_50,partida_at_100,sub_partida_at_10,sub_partida_at_50,sub_partida_at_100,clase_at_10,clase_at_50,clase_at_100
DA-EVAL-V02-00903,118-2026-10-144736-00-33,118-2026-10-144736-00,33,"TANQUE DE COMBUSTIBLE, S/M, TRUCK TANQUE DE COMBUSTIBLE SET TIPO DE PRODUCTO: USADO PARA VEHICULOS RESOLUCION: 0177-2021/SDC-INDECOPI / INFORME 000010-2022-SUNAT/340000",87089950,8708,870899,87,True,NANDINA_87089950,0,>50_or_not_retrieved,present_not_recovered_top_50,39,94055010,NANDINA_94055010,22.67006248859174,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00904,118-2026-10-144736-00-35,118-2026-10-144736-00,35,"SILENCIADOR Y TUBO DE ESCAPE, S/M, TRUCK SILENCIADOR Y TUBO DE ESCAPE SET TIPO DE PRODUCTO: USADO PARA VEHICULOS RESOLUCION: 0177-2021/SDC-INDECOPI / INFORME 000010-2022-SUNAT/340000",87089200,8708,870892,87,True,NANDINA_87089200,1,1,top_1,39,87089200,NANDINA_87089200,19.774251289715778,1.0,normative_bm25_flat_data_aduanas_clase87_v0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00905,118-2026-10-144736-00-36,118-2026-10-144736-00,36,"SOPORTE DE MOTOR, S/M, S/M SOPORTE DE MOTOR CON ACCESORIOS SET (MUELLES) TIPO DE PRODUCTO: USADO PARA VEHICULOS RESOLUCION: 0177-2021/SDC-INDECOPI / INFORME 000010-2022-SUNAT/340000",87089999,8708,870899,87,True,NANDINA_87089999,0,>50_or_not_retrieved,present_not_recovered_top_50,100,76072000,NANDINA_76072000,23.849173670144584,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
DA-EVAL-V02-00906,118-2026-10-144736-00-37,118-2026-10-144736-00,37,"CAJA DE CAMBIOS, S/M, TRUCK CAJA DE CAMBIOS TIPO DE PRODUCTO: USADO PARA VEHICULOS RESOLUCION: 0177-2021/SDC-INDECOPI / INFORME 000010-2022-SUNAT/340000",87084010,8708,870840,87,True,NANDINA_87084010,0,>50_or_not_retrieved,present_not_recovered_top_50,40,85182100,NANDINA_85182100,19.57237773024135,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00907,118-2026-10-144736-00-38,118-2026-10-144736-00,38,"PUERTAS DELANTERAS, S/M, TRUCK PUERTAS DELANTERAS TIPO DE PRODUCTO: USADO PARA VEHICULOS RESOLUCION: 0177-2021/SDC-INDECOPI / INFORME 000010-2022-SUNAT/340000",87082920,8708,870829,87,True,NANDINA_87082920,6,6-10,rank_6_10,43,87082930,NANDINA_87082930,21.72916516055007,0.16666666666666666,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00908,118-2026-10-147973-00-1,118-2026-10-147973-00,1,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA27TA009432,VI:L6UB4HA27TA009432,MO:JN1P63QMK2D26034440,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:AZUL PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC, BBVA 9376572011130437-9533924011130437-9698442011130437",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,42,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00909,118-2026-10-147973-00-10,118-2026-10-147973-00,10,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA24TA009419,VI:L6UB4HA24TA009419,MO:JN1P63QMK2D26034452,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,38,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00910,118-2026-10-147973-00-109,118-2026-10-147973-00,109,"COMANDO MAK300U, MAKIBA, S/M COMANDO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00911,118-2026-10-147973-00-11,118-2026-10-147973-00,11,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA22TA009421,VI:L6UB4HA22TA009421,MO:JN1P63QMK2D26034447,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,38,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00912,118-2026-10-147973-00-110,118-2026-10-147973-00,110,"TAPA DE TANQUE DE GASOLINA MAK300U, MAKIBA, S/M TAPA DE TANQUE DE GASOLINA MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,10,27101292,NANDINA_27101292,20.428864126018226,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00913,118-2026-10-147973-00-111,118-2026-10-147973-00,111,"MANIJA DE ACELERADOR MAK300U, MAKIBA, S/M MANIJA DE ACELERADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00914,118-2026-10-147973-00-112,118-2026-10-147973-00,112,"PEDAL DEL FRENO DE PIE, MAKIBA, S/M PEDAL DEL FRENO DE PIE EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,5,4-5,rank_4_5,15,15060010,NANDINA_15060010,24.113016219400212,0.2,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00915,118-2026-10-147973-00-113,118-2026-10-147973-00,113,"RAMAL MAK300U, MAKIBA, S/M RAMAL MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00916,118-2026-10-147973-00-114,118-2026-10-147973-00,114,"COMANDO MAK300U, MAKIBA, S/M COMANDO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00917,118-2026-10-147973-00-115,118-2026-10-147973-00,115,"ASIENTO DEL CALIBRADOR, MAKIBA, S/M ASIENTO DEL CALIBRADOR EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,10,73024000,NANDINA_73024000,22.67006248859174,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00918,118-2026-10-147973-00-117,118-2026-10-147973-00,117,"CUERDAS DE POSAPIES, MAKIBA, S/M CUERDAS DE POSAPIES EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,13,42060010,NANDINA_42060010,22.961967693496923,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00919,118-2026-10-147973-00-12,118-2026-10-147973-00,12,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA29TA009416,VI:L6UB4HA29TA009416,MO:JN1P63QMK2D26034453,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,38,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00920,118-2026-10-147973-00-120,118-2026-10-147973-00,120,"JEBE DE POSICIONAMIENTO DE LA TAPA DE TANQUE DE GASOLINA MAK300U, MAKIBA, S/M JEBE DE POSICIONAMIENTO DE LA TAPA DE TANQUE DE GASOLINA MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,10,27101292,NANDINA_27101292,20.428864126018226,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00921,118-2026-10-147973-00-121,118-2026-10-147973-00,121,"LINEA DEL CALIBRADOR MAK300U, MAKIBA, S/M LINEA DEL CALIBRADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00922,118-2026-10-147973-00-122,118-2026-10-147973-00,122,"CABLE DEL ACELERADOR MAK300U, MAKIBA, S/M CABLE DEL ACELERADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149900,8714,871499,87,True,NANDINA_87149900,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00923,118-2026-10-147973-00-123,118-2026-10-147973-00,123,"FUELLE DEL EJE DE TRANSMISION, MAKIBA, S/M FUELLE DEL EJE DE TRANSMISION EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,18,87011000,NANDINA_87011000,24.113016219400212,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00924,118-2026-10-147973-00-128,118-2026-10-147973-00,128,"MANIJA DE PARKING MAK300U, MAKIBA, S/M MANIJA DE PARKING MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00925,118-2026-10-147973-00-129,118-2026-10-147973-00,129,"PASTILLA DE FRENO DELANTERA MAK300U, MAKIBA, S/M PASTILLA DE FRENO DELANTERA MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,10,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00926,118-2026-10-147973-00-13,118-2026-10-147973-00,13,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA22TA009418,VI:L6UB4HA22TA009418,MO:JN1P63QMK2D26034451,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,38,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00927,118-2026-10-147973-00-130,118-2026-10-147973-00,130,"PASTILLA DE FRENO POSTERIOR MAK300U, MAKIBA, S/M PASTILLA DE FRENO POSTERIOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,10,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00928,118-2026-10-147973-00-132,118-2026-10-147973-00,132,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,15,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00929,118-2026-10-147973-00-133,118-2026-10-147973-00,133,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,15,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00930,118-2026-10-147973-00-134,118-2026-10-147973-00,134,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,15,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00931,118-2026-10-147973-00-135,118-2026-10-147973-00,135,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,15,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00932,118-2026-10-147973-00-136,118-2026-10-147973-00,136,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,15,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00933,118-2026-10-147973-00-137,118-2026-10-147973-00,137,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,10,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00934,118-2026-10-147973-00-138,118-2026-10-147973-00,138,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,2,2-3,rank_2_3,10,87149300,NANDINA_87149300,20.428864126018226,0.5,normative_bm25_flat_data_aduanas_clase87_v0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00935,118-2026-10-147973-00-14,118-2026-10-147973-00,14,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA24TA009422,VI:L6UB4HA24TA009422,MO:JN1P63QMK2D26034457,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,38,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00936,118-2026-10-147973-00-140,118-2026-10-147973-00,140,"TAPON DE EJE CENTRAL, MAKIBA, S/M TAPON DE EJE CENTRAL EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,10,87011000,NANDINA_87011000,24.113016219400212,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DA-EVAL-V02-00937,118-2026-10-147973-00-141,118-2026-10-147973-00,141,"MANIJA DE ACELERADOR MAK300U, MAKIBA, S/M MANIJA DE ACELERADOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00938,118-2026-10-147973-00-142,118-2026-10-147973-00,142,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,17,42050010,NANDINA_42050010,21.227876692801058,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00939,118-2026-10-147973-00-143,118-2026-10-147973-00,143,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,17,42050010,NANDINA_42050010,21.227876692801058,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00940,118-2026-10-147973-00-144,118-2026-10-147973-00,144,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,17,42050010,NANDINA_42050010,21.227876692801058,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00941,118-2026-10-147973-00-145,118-2026-10-147973-00,145,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,17,42050010,NANDINA_42050010,21.227876692801058,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00942,118-2026-10-147973-00-146,118-2026-10-147973-00,146,"CONJUNTO DE TRANSMISION POSTERIOR, MAKIBA, S/M CONJUNTO DE TRANSMISION POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,17,42050010,NANDINA_42050010,21.227876692801058,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00943,118-2026-10-147973-00-147,118-2026-10-147973-00,147,"TAPABARRO POSTERIOR ANARANJADO, MAKIBA, S/M TAPABARRO POSTERIOR ANARANJADO EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00944,118-2026-10-147973-00-148,118-2026-10-147973-00,148,"TAPABARRO POSTERIOR VERDE, MAKIBA, S/M TAPABARRO POSTERIOR VERDE EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,15,09022000,NANDINA_09022000,14.721564166066795,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00945,118-2026-10-147973-00-149,118-2026-10-147973-00,149,"TAPABARRO POSTERIOR NEGRO, MAKIBA, S/M TAPABARRO POSTERIOR NEGRO EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,18,07133311,NANDINA_07133311,23.849173670144584,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00946,118-2026-10-147973-00-15,118-2026-10-147973-00,15,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA28TA009424,VI:L6UB4HA28TA009424,MO:JN1P63QMK2D26034458,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",87032100,8703,870321,87,True,NANDINA_87032100,0,>50_or_not_retrieved,present_not_recovered_top_50,38,27101292,NANDINA_27101292,10.214432063009113,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DA-EVAL-V02-00947,118-2026-10-147973-00-150,118-2026-10-147973-00,150,"SOPORTE DE DISCO DE FRENO POSTERIOR, MAKIBA, S/M SOPORTE DE DISCO DE FRENO POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,4,4-5,rank_4_5,20,76072000,NANDINA_76072000,23.849173670144584,0.25,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00948,118-2026-10-147973-00-153,118-2026-10-147973-00,153,"SOPORTE DE FRENO POSTERIOR, MAKIBA, S/M SOPORTE DE FRENO POSTERIOR EN PIEZAS REPUESTO DE CUATRIMOTO",87149400,8714,871494,87,True,NANDINA_87149400,4,4-5,rank_4_5,20,76072000,NANDINA_76072000,23.849173670144584,0.25,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DA-EVAL-V02-00949,118-2026-10-147973-00-155,118-2026-10-147973-00,155,"CATALINA MAK250U, MAKIBA, S/M CATALINA MAK250U EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00950,118-2026-10-147973-00-156,118-2026-10-147973-00,156,"IMAN DE CATALINA, MAKIBA, S/M IMAN DE CATALINA EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,8,69074000,NANDINA_69074000,10.988949208231416,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA-EVAL-V02-00951,118-2026-10-147973-00-157,118-2026-10-147973-00,157,"PLASTICO DE POSICIONAMIENTOS DE PALANCA DE CAMBIOS, MAKIBA, S/M PLASTICO DE POSICIONAMIENTOS DE PALANCA DE CAMBIOS EN PIEZAS REPUESTO DE CUATRIMOTO",87141090,8714,871410,87,True,NANDINA_87141090,0,>50_or_not_retrieved,present_not_recovered_top_50,35,85472000,NANDINA_85472000,25.579097423009827,0.0,normative_bm25_flat_data_aduanas_clase87_v0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
