case_id,reference_nandina_for_evaluation,top3_codes,top3_contains_reference,top1_has_exact_evidence,top2_has_exact_evidence,top3_has_exact_evidence,exact_evidence_candidates,hs6_evidence_candidates,hs4_evidence_candidates,chapter_evidence_candidates,precedent_coverage_candidates,traceability_complete_candidates
DA-EVAL-V02-00829,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00830,87087020,87083029|87089999|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00831,87089200,87089933|87089400|87089200,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00832,87089999,87082990|87089391|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00833,87089999,87082990|87149290|87168090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00834,87089999,87089999|87082990|87081000,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00835,87089999,87082990|87089400|87089999,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00836,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00837,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00838,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00839,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00840,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00841,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00842,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00843,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00844,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00845,87082990,87082990|87087010|87089399,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00846,87081000,87081000|87082990|87168090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00847,87082920,87088020|87089999|87082990,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00848,87082990,87082990|87088020|87089999,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00849,87082990,87082990|87089999|87089391,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00850,87082990,87082990|87089399|87089391,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00851,87082990,87087010|87089399|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00852,87082990,87087010|87089399|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00853,87082990,87089399|87089391|87087010,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00854,87082990,87082990|87089399|87087010,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00855,87082990,87082990|87089400|87089999,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00856,87082990,87082990|87149900|87087010,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00857,87082990,87082990|87089399|87089391,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00858,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00859,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00860,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00861,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00862,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00863,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00864,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00865,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00866,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00867,87082920,87082990|87089999|87089391,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00868,87089999,87082920|87089999|87083022,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00869,87089999,87082920|87089999|87083022,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00870,87089999,87089999|87083022|87082920,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00871,87089999,87089999|87083022|87141090,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00872,87089999,87089999|87083022|87082920,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00873,87089999,87089999|87083022|87082920,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00874,87089999,87082920|87089999|87168090,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00875,87089999,87089999|87168090|87083022,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00876,87089999,87089999|87083022|87141090,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00877,87089999,87089999|87083022|87082920,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00878,87089999,87089999|87083022|87082920,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00879,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00880,87082990,87082990|87081000|87088020,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00881,87082990,87081000|87088020|87141090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00882,87082990,87089999|87141090|87099000,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00883,87089400,87089999|87089400|87141090,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00884,87087020,87083029|87089999|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00885,87087020,87083029|87089999|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00886,87087020,87083029|87089999|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00887,87079090,87079090|87085011|87082910,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00888,87079090,87079090|87085011|87082910,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00889,87079090,87079090|87085011|87089999,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00890,87082990,87085011|87081000|87089999,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00891,87089400,87084010|87089939|87082910,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00892,87085011,87085011|87081000|87089929,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00893,87085011,87085011|87079090|87081000,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00894,87089921,87089921|87089929|87082910,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00895,87089100,87089100|87082910|87089921,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00896,87089950,87089950|87082920|87089921,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00897,87089200,87089200|87089921|87082910,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00898,87089400,87084010|87089939|87089950,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00899,87085011,87085011|87081000|87089999,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00900,87085011,87085011|87079090|87089921,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00901,87089921,87089921|87089929|87089999,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00902,87089100,87089100|87089999|87089921,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00903,87089950,87089950|87089921|87082920,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00904,87089200,87089200|87089921|87089950,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00905,87089999,87089999|87079090|87085011,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00906,87084010,87084010|87089950|87089999,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00907,87082920,87089999|87089921|87089950,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00908,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00909,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00910,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00911,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00912,87141090,87082990|87082920|87089950,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00913,87141090,87089999|87089399|87082920,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00914,87149400,87083022|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00915,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00916,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00917,87141090,87088020|87141090|87081000,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00918,87141090,87089919|87141090|87083010,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00919,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00920,87141090,87082990|87082920|87089950,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00921,87141090,87141090|87081000|87089999,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00922,87149900,87149900|87089999|87089399,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00923,87141090,87141090|87149300|87089999,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00924,87141090,87082920|87083029|87089919,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00925,87149400,87083029|87089999|87083010,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00926,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00927,87149400,87083029|87083010|87149400,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00928,87149400,87084010|87089399|87141090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00929,87149400,87084010|87089399|87141090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00930,87149400,87084010|87089399|87141090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00931,87149400,87084010|87089399|87141090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00932,87149400,87084010|87089399|87141090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00933,87149400,87149900|87083029|87141090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00934,87149400,87149900|87083029|87141090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00935,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00936,87141090,87149300|87141090|87089999,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00937,87141090,87089999|87089399|87082920,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00938,87141090,87089999|87088020|87083029,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00939,87141090,87089999|87088020|87083029,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00940,87141090,87089999|87088020|87083029,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00941,87141090,87089999|87088020|87083029,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00942,87141090,87089999|87088020|87083029,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00943,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00944,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00945,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00946,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00947,87149400,87083029|87149900|87083010,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00948,87149400,87083029|87083010|87082990,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00949,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00950,87141090,87089919|87141090|87083010,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00951,87141090,87084010|87082990|87084090,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00952,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00953,87141090,87089999|87082990|87087020,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00954,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00955,87149900,87141090|87083029|87085011,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00956,87141090,87089999|87082990|87141090,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00957,87141090,87099000|87141090|87082990,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00958,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00959,87141090,87083029|87089939|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00960,87141090,87083029|87082920|87082990,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00961,87141090,87141090|87082990|87081000,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00962,87141090,87081000|87089999|87083029,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00963,87141090,87089391|87149900|87082990,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00964,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00965,87149900,87141090|87089200|87089100,0,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00966,87149900,87141090|87089200|87089100,0,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00967,87141090,87089100|87082930|87089999,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00968,87149400,87083029|87149900|87141090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00969,87149400,87083029|87149900|87141090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00970,87149400,87149900|87083029|87141090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00971,87149400,87083029|87149900|87083010,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00972,87149400,87083029|87149900|87083010,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00973,87149400,87083029|87083010|87149400,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-00974,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00975,87149400,87083029|87089999|87083010,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-00976,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00977,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00978,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00979,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00980,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00981,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00982,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00983,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00984,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00985,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00986,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00987,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00988,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00989,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00990,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00991,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00992,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00993,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00994,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00995,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00996,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00997,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00998,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-00999,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01000,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01001,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01002,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01003,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01004,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01005,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01006,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01007,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01008,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01009,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01010,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01011,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01012,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01013,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01014,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01015,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01016,87032100,87032100|87116000|87046010,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01017,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01018,87141090,87089999|87089932|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01019,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01020,87141090,87085011|87149400|87079090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01021,87141090,87085011|87149400|87079090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01022,87141090,87085011|87149400|87079090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01023,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01024,87141090,87085011|87149400|87079090,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01025,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01026,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01027,87089400,87089932|87089400|87089939,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01028,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01029,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01030,87141090,87089939|87089932|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01031,87149900,87089939|87089932|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01032,87149900,87089999|87089932|87089400,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01033,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01034,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01035,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01036,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01037,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01038,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01039,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01040,87141090,87083029|87085011|87149300,0,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01041,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01042,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01043,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01044,87141090,87088020|87083029|87089999,0,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01045,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01046,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01047,87032100,87032100|87046010|87116000,1,1,1,1,3,1,3,3,3,3
DA-EVAL-V02-01048,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01049,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01050,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01051,87141090,87141090|87088020|87083029,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01052,87141090,87149290|87141090|87087010,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01053,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01054,87141090,87149290|87141090|87087010,1,1,1,1,3,3,3,3,3,3
DA-EVAL-V02-01055,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
DA-EVAL-V02-01056,87141090,87089919|87141090|87089100,1,1,1,1,3,2,3,3,3,3
